	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
340	wfo-0001029784	success	229	99	61	78	151	21	58	3	.5,0.25-0.3,0.4-0.45,0.5-1.5,0.6-1,1-1.2,1-4,1.7-2.6,2,2-2.5-5,2-locular,5-10-12,abaxial,abaxially,acuminate,acute,adaxially,anther,apex,articulated,base,brown,calyx,cm,corolla,crenate-serrate,dark,densely,diameter,distal,due,elliptic,filament,flower,fruit,glabrous,glandular,globose,golden,green,hair-like,half,imparipinnate,inflorescence,interrupted,lanceolate,like,lobe,margin,mm,narrowly,obovate,outgrowth,ovary,pale,paler,pedicel,peduncle,perennial,petiole,plant,pseudostipule,pubescence,pubescent,scattered,silky,simple,soft,sparsely,stem,stripe,style,surface,trailing,trichome,truncate,velvety,yellow	.1,.2,0-4,0.1-0.15,0.1-0.2-0.3,0.1-0.5,0.2,0.2-0.3,0.2-0.5,0.2-0.7-1.2,0.3-0.35,0.3-0.4,0.3-0.5,0.3-1,0.4-0.5,0.4-0.6,0.4-1-2,0.5,0.5-1.2-2.5,0.9-1.2,1,1-1.1,1-1.5,1-2,1-2-4.5,1-2-celled,1-2.5-3.5,1.0-1.3,1.5-3-5,1/3,2-3-celled,2-4,2-5-14,2-foliate,2/3,3-5-8,absent,abundant,adpressed,along,angled,anthesi,apical,appearance,appendage,arising,articulation,axi,basal,basicopically,beneath,berry,bract,broadly,capitate,cell,column,conical,crenation,decurrent,deeper,developed,distributed,eaf,edicel,eed,eglandular,enclosing,entire,evenly,exserted,fruiting,giving,glabrescent,gree,hal,halfway,head,herb,included,interjected,internode,interspersed,irregularly,lamina,larger,lateral,leaflet,live,lon,long,long-acuminate,loosely,lower,markedly,maturing,mostly,multicellular,nflorescence,node,northern,occasionally,often,orbicular,pair,patent,pentagonal,petiolule,population,present,primary,proximal,rarely,reflexed,ripe,robust,ruit,secondary,sessile,smaller,sometimes,somewhat,sparse,spreadin,staminal,sterile,stigma,stout,straight,strongly,tem,terminal,tertiary,testa,thick,tube,ud,undulate,unicellular,uniseriate,unit,unseriate,usually,vein,wall,white,wide,winged,woody,x,ympodial	0.1,0.1-0.3,adaxial,arrangement,branching,characteristic,colour,form,growth,height,history,leaf,length,life,na,rachi,seed,shape,staman,texture,unarmed	.5,0.25-0.3,0.4-0.45,0.5-1.5,0.6-1,1-1.2,1-4,1.7-2.6,2,2-2.5-5,2-locular,5-10-12,abaxially,acuminate,acute,adaxially,articulated,brown,cm,crenate-serrate,dark,densely,distal,due,elliptic,flower,glabrous,glandular,globose,golden,green,hair-like,half,imparipinnate,interrupted,lanceolate,like,mm,narrowly,obovate,outgrowth,pale,paler,perennial,pubescence,pubescent,scattered,silky,simple,soft,sparsely,stem,stripe,trailing,trichome,truncate,velvety,yellow	0.1,0.1-0.3,na
341	wfo-0001029785	success	223	150	113	120	103	30	109	4	0.1-0.5,0.8-1,1-1.2,1-10,1-2,1-5,1.2-3.2,1.5-3.6,1.8-3.5,10-26,2-4,3-6,3-8,3.5-5,3.8-7.2,5-16,5-9,6,8-11,abaxially,absent,acute,adaxially,along,anther,apart,apex,articulation,attenuate,axillary,base,berry,brownish,bud,cell,chartaceous,cm,commonly,condition,corolla,covering,cuneate,dark,darker,denser,diameter,distal,drying,especially,filament,flower,forked,fresh,fruit,generally,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,invested,lateral,leaf,like,lobe,long,make,margin,membranous,middle,minute,mm,mottled,mucilaginous,multiple-celled,non-glandular,oblique,odd-pinnate,outer,ovoid,pedicel,peduncle,petiole,plant,point,pubescent,purple,purple-tinged,quite,ripe,rounded,scale-like,seed,short,slightly,spaced,sparsely,stem,style,subglabrous,subtending,terminal,testal,thick,throughout,typically,unbranched,usually,variable,vein,violet,wall,wet,whitish,wide,x	0-2,0-3,0.3-2.2,0.4-4.9,1.8-7,3-4,4-10.5,5-merou,acumen,ag,alyx,apparently,axe,blade,borne,broadly,capitat,clavate,connivent,cordate,decreasing,decumbent,digestion,dorsally,eaf,edge,eed,elliptic,end,enzyme,erec,exceeding,flat,folded,geminat,glabrou,greatly,homostylous,honeycomb-shaped,interjected,lanceolate,larger,leaflet,lengthening,living,lower,markedly,medium,midrib,minutely,much,nflorescence,obovate,obtuse,one-quarte,orbicular,orolla,ovate,pair,pale,pentagonal,perfect,petiolulate,petiolule,plurifoliate,pore,poricidal,present,puberulent,rarely,removed,rotate,ruit,sessile,seudostipule,shallowly,singly,size,slit,sometimes,specimen,stamen,ste,stigma,stolo,straight,stripe,tall,tamen,tem,tip,toward,tri-,truncate,tube,tuber,unequal,unit,unwinged,vary,white,yellow,ympodial	2,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,history,inflorescence,length,life,midvein,na,one-quarter,ovary,perennial,primary,pseudostipule,rachi,shape,staman,surface,tertiary,texture,unarmed,venation	0.1-0.5,0.8-1,1-1.2,1-10,1-2,1-5,1.2-3.2,1.5-3.6,1.8-3.5,10-26,2-4,3-6,3-8,3.5-5,3.8-7.2,5-16,5-9,6,8-11,abaxially,absent,acute,adaxially,along,apart,articulation,attenuate,axillary,berry,brownish,bud,cell,chartaceous,cm,commonly,condition,corolla,covering,cuneate,dark,darker,denser,distal,drying,especially,flower,forked,fresh,fruit,generally,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,invested,lateral,like,long,make,margin,membranous,middle,minute,mm,mottled,mucilaginous,multiple-celled,non-glandular,oblique,odd-pinnate,outer,ovoid,plant,point,pubescent,purple,purple-tinged,quite,ripe,rounded,scale-like,seed,short,slightly,spaced,sparsely,stem,subglabrous,subtending,terminal,testal,thick,throughout,typically,unbranched,usually,variable,vein,violet,wall,wet,whitish,wide,x	2,na,one-quarter,perennial
342	wfo-0001029789	success	167	87	57	66	101	21	54	3	0.2-0.5,1-2,12,2-25,2-6,2-6.5,2.7-4.7,3-8.5,4-13,5-7,6,6-7,8-9,anther,axillary,blue,broadly,bud,chartaceous,cm,corolla,dark,diameter,distal,filament,flower,forked,formed,fruit,generally,glabrous,green,hair,half,herb,homostylous,leaf,light,like,lilac,linear,lobe,long-attenuate,lunate,membranous,minute,mm,narrowly,odd-pinnate,ovary,ovate,pedicel,peduncle,plant,pubescent,rachi,rarely,sparsely,style,subglabrous,subtending,terminal,tinged,usually,white,x	0-2,0.5-2.8,0.8-3.5,1-10,1-3,1.5-2,1.7-8.5,1.8-6.5,2-3,3-5,4-10,5-merou,7-16.6,7-21,abaxially,acumen,acuminate,acute,adaxiall,adaxially,ag,alyx,apart,apex,apparently,articulated,attenuate,axe,base,basiscopic,blade,capitat,clavate,connivent,decreasing,decurrent,dorsally,eaf,edge,eed,erec,exceeding,flat,folded,geminat,greatly,hal,interjected,lanceolate,lant,lateral,leaflet,lengthening,long,lower,maturing,minutely,mottled,never,nflorescence,orbicular,orolla,pair,pentagonal,perfect,petiole,petiolulate,plurifoliate,pore,poricidal,pubescen,purpl,rotate,sessile,seudostipule,short,side,simple,size,slightly,slit,spaced,stamen,star,ste,sterile,stigma,straight,subequal,tall,tamen,tem,tip,toward,tri-,tube,typically,unit,vary,yellow,ympodial	5-merous,abaxial,adaxial,arrangement,calyx,characteristic,colour,form,growth,height,inflorescence,length,pseudostipule,purple,seed,shape,staman,stem,surface,texture,type	0.2-0.5,1-2,12,2-25,2-6,2-6.5,2.7-4.7,3-8.5,4-13,5-7,6,6-7,8-9,axillary,blue,broadly,bud,chartaceous,cm,dark,distal,flower,forked,formed,generally,glabrous,green,hair,half,herb,homostylous,light,like,lilac,linear,long-attenuate,lunate,membranous,minute,mm,narrowly,odd-pinnate,ovate,plant,pubescent,rarely,sparsely,subglabrous,subtending,terminal,tinged,usually,white,x	5-merous,purple,stem
343	wfo-0001029810	success	149	103	71	88	61	15	71	0	.25,.5,0.5-3,1-1.3,1-1.5,1-10,1-3,1.1-2.3,1.5-3,2.5-3,3-3.5,3-4,5-15-flowered,5-6,acuminate,acute,adaxially,along,anther,apex,apically,arachnoid,attenuate,bark,base,berry,brown,calyx,capitate,cm,compact,compressed,congested,corolla,dark,deltate,dendritic,densely,elliptic,filament,fleshy,fruiting,glabrous,globose,green,inflorescence,internodal,leaf,like,lobe,long,margin,minutely,mm,narrowly,occasionally,opposite,ovary,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,pointed,pore,poricidal,pubescent,reddish-brown,rest,shaped,shining,shrub,simple,small,sparsely,stem,stigma,style,surface,tan,tear-drop,tip,tree,trichome,tube,vein,white	0.5-1,1-2,2-3,2-5,3-6,4-10,5-16,8-12,abaxially,anthesi,ape,closely,conical,deflexed,dia,differing,difoliate,drying,eaf,edicel,eed,ellipsoid,exserted,free,geminat,glabrou,large,later,lateral,lenticel,less,lobed,lon,lower,main,major,middle,minor,nearly,nflorescence,older,overlappin,papillo,planar,portion,ruit,scar,size,slender,spaced,tall,tapering,tub,ud,unit,wide,widest,woody,yellowish,ympodial,young	characteristic,colour,diameter,form,fruit,growth,height,length,plant,pubescence,seed,shape,texture,type,width	.25,.5,0.5-3,1-1.3,1-1.5,1-10,1-3,1.1-2.3,1.5-3,2.5-3,3-3.5,3-4,5-15-flowered,5-6,acuminate,acute,adaxially,along,apically,arachnoid,attenuate,berry,brown,capitate,cm,compact,compressed,congested,dark,deltate,dendritic,densely,elliptic,fleshy,glabrous,globose,green,inflorescence,internodal,leaf,like,long,margin,minutely,mm,narrowly,occasionally,opposite,ovoid-reniform,pale,papillose,pitted,pointed,pore,poricidal,pubescent,reddish-brown,rest,shaped,shining,shrub,simple,small,sparsely,tan,tear-drop,tip,tree,trichome,vein,white	
344	wfo-0001029811	success	224	125	85	106	118	19	81	4	-3,0,0-30,0-35,0.3-1,0.5-2,0.8-1.5,1.3-1.7,1.5-6,1/2-2/3,1/3,13-20,2-2.5,2-5,2.8-3.2,20-100,3-5,3-5.5,3.5-4.5,4.5-5,5-17,5-40,7-18,7-9,8-12,abaxial,adaxial,anther,apex,apically,apparently,articulated,base,berry,brown,calyx,cell,chartaceous,cm,cordate,cuneate,dark,diameter,erect,faint,filament,flattened-reniform,fruit,glabrous,glandular,hair,herb,lateral,leaf,length,lobe,lobed,long,long-styled,lower,margin,maturity,mauve,midvein,minute,mm,moderately,narrow-deltate,obtuse,orange-brown,outline,ovate,pair,pedicel,peduncle,per,petiole,pit,plant,prickle,primary,raised,short-styled,shrub,simple,small,smooth,sometimes,spherical,stellate,stellate-pubescent,stem,stout,straight,style,surface,tertiary,unarmed,unbranched,upper,vein,venation,way,wide,yellow,yellow-green	-merous,.5,/3,0.1-0.3,0.1-0.4,0.2,0.2-0.6,0.3-1.5,1,1-1.5,1-2.5,1-3,1.5-2.5,1/,1/3-2/3,10-22,15-23,15-50,2-5.5,2.5-3,3-7,4-8,5-11,5-6,5-9,6-12,8-18,abaxially,acicular,alyx,andromonoecious,apar,apart,bark,blade,broad-deltate,connivent,cream,densely,discolorous,distal,distance,drying,eaf,eed,elongate,elongating,equal,extending,eye,fewer,flattened,flower,free,fruiting,green,green-brow,hermaphrodite,heterostylous,inflated,infructescence,less,lobing,long-acuminat,longer,lowermost,marking,mature,midpoint,multangulate,naked,nflorescence,often,older,one,open,orolla,oung,pale,pendulous,pericarp,perpendicular,plurifoliat,poricidal,porrect,portion,prickl,prickly,ray,ruit,scandent,scar,secondary,sessile,short,shorter,side,slightly,spaced,sparsely,spreading,stalk,stalked,staminat,tamen,tapering,terete,time,tip,trichome,tube,unit,usually,vary,visible,woody,ympodial,young	1/2,arrangement,branching,characteristic,colour,corolla,false,form,growth,height,inflorescence,long-acuminate,na,ovary,rachi,seed,shape,staman,texture	-3,0,0-30,0-35,0.3-1,0.5-2,0.8-1.5,1.3-1.7,1.5-6,1/2-2/3,1/3,13-20,2-2.5,2-5,2.8-3.2,20-100,3-5,3-5.5,3.5-4.5,4.5-5,5-17,5-40,7-18,7-9,8-12,apically,apparently,articulated,base,berry,brown,cell,chartaceous,cm,cordate,cuneate,dark,erect,faint,flattened-reniform,glabrous,glandular,hair,herb,lateral,lobed,long,long-styled,lower,maturity,mauve,minute,mm,moderately,narrow-deltate,obtuse,orange-brown,outline,ovate,pair,per,pit,prickle,raised,short-styled,shrub,simple,small,smooth,sometimes,spherical,stellate,stellate-pubescent,stout,straight,unbranched,upper,way,wide,yellow,yellow-green	1/2,false,long-acuminate,na
345	wfo-0001029978	success	208	122	81	93	115	29	79	2	0.5-0.6,1-2,1.4-1.5,1.5-3.1,15-27,3-5,3-7,3.2-2.5,3.7-8.1,4-11,4.2-5.2,5,8-10,acuminate,anther,apex,articulated,asymmetrical,attenuate,axillary,base,berry,brownish,bud,cell,chartaceous,cm,coarsely,commonly,condition,conical,corolla,covering,dark,diameter,distal,drying,elliptic,filament,finely,forked,fresh,fruit,generally,glabrous,green,green-white,greenish,hair,hair-like,half,herb,lateral,leaf,light,like,lobe,long,make,margin,medium,membranous,middle,minute,mm,mottled,mucilaginous,odd-pinnate,ovate,ovoid,pedicel,peduncle,petiole,plant,pubescent,purple,ripe,seed,simple,sparsely,stem,style,subsessile,subtending,symmetrical,terminal,testal,thick,throughout,usually,wall,wet,whitish	0.3-0.4,0.3-0.7,0.7-1.9,0.8,0.9-2.3,1-10,1.3-1.5,1.8-5,11-19,2-4,3.1-6.3,3.5-9.5,4-7,5-16.5,5-merou,abaxially,acumen,adaxially,ag,along,alyx,apart,apparently,arranged,axe,basiscopic,bead,blade,capitat,ciliate,clavate,connivent,darker,decreasing,digestion,dorsally,eaf,edge,eed,enzyme,erec,especially,exceeding,flat,flower,folded,fourt,geminat,glabrou,gradually,homostylous,honeycomb-shaped,interjected,lanceolate,larger,leaflet,lengthening,less,living,lower,midrib,minutely,moniliform,multiple,narrow,necklace,nflorescence,orbicular,orolla,pair,pentagonal,perfect,petiolule,plurifoliate,pore,poricidal,puberulent,pubescen,ray,removed,rotate,ruit,secondary,semierect,sessile,seudostipule,side,size,slightly,slit,spaced,specimen,stamen,ste,stigma,stolon,straight,subequal,tall,tamen,tem,tip,tissue,toward,tri-,tube,tuber,typically,unit,vary,wide,wing,x,yellow,ympodial	abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,fourth,growth,height,history,inflorescence,length,life,midvein,na,ovary,primary,pseudostipule,rachi,shape,staman,surface,tertiary,texture,unarmed,vein,venation	0.5-0.6,1-2,1.4-1.5,1.5-3.1,15-27,3-5,3-7,3.2-2.5,3.7-8.1,4-11,4.2-5.2,5,8-10,acuminate,articulated,asymmetrical,attenuate,axillary,berry,brownish,bud,cell,chartaceous,cm,coarsely,commonly,condition,conical,covering,dark,distal,drying,elliptic,finely,forked,fresh,generally,glabrous,green,green-white,greenish,hair,hair-like,half,herb,lateral,light,like,long,make,medium,membranous,middle,minute,mm,mottled,mucilaginous,odd-pinnate,ovate,ovoid,plant,pubescent,purple,ripe,seed,simple,sparsely,stem,subsessile,subtending,symmetrical,terminal,testal,thick,throughout,usually,wall,wet,whitish	fourth,na
346	wfo-0001029980	success	173	104	65	77	96	27	62	3	0.1-0.25,0.25-0.5,0.25-1,0.5-1,0.5-1.2,0.5-2.5,0.5-5,0.7-1.3,1-1.5,1.2-2.5,1.5-2,2-5,3-4,5-10,abaxially,acute,anther,apex,base,berry,calyx,cm,corolla,curved,decurrent,deltoid,dia,dried,elliptic,especially,filament,flattened-reniform,glabrous,globose,green,greenish-white,leaf,lobe,long,margin,material,minutely,mm,one,onto,ovary,ovate,pair,pale,pedicel,petiole,pitted,plant,puberulent,rounded,shape,shiny,shrub,side,simple,slender,slightly,somewhat,stem,straight,style,surface,tan,tapering,trichome,tube,tuft,uniseriate,vein,white,winged,x	.1,.5,0.8-1.2,0.9-4.5,1-1.7,1.5-6,2-6,2/3,3-9,5-50-flowered,6.4-17,adaxially,anthesi,apar,appearing,appressed,axil,ba,bark,black,bright,brown,bud,closely,conical,dark,deflexed,density,differing,difoliate,drying,eaf,edicel,eed,elevation,exserted,five,free,fruiting,geminat,gray,greatly,high,impressed,incrassate,knob,lateral,live,lobed,lon,lower,main,major,middle,minor,near,nflorescence,node,often,older,opposite,orbicular,overlapping,paler,papillose,pore,poricidal,portion,prominent,proximal,race,reflexed,ruit,scar,shaped,size,small-capitate,soon,spaced,specimen,stigma,tall,tear-drop,tip,ud,unicellular,unit,varying,venezuelan,way,whit,widest,woody,yellowish,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,inflorescence,length,life,midvein,na,peduncle,primary,pseudostipule,rachi,seed,staman,tertiary,texture,unarmed,venation	0.1-0.25,0.25-0.5,0.25-1,0.5-1,0.5-1.2,0.5-2.5,0.5-5,0.7-1.3,1-1.5,1.2-2.5,1.5-2,2-5,3-4,5-10,abaxially,acute,base,berry,calyx,cm,curved,decurrent,deltoid,dried,elliptic,especially,flattened-reniform,glabrous,globose,green,greenish-white,leaf,long,material,minutely,mm,one,onto,ovate,pair,pale,petiole,pitted,puberulent,rounded,shiny,shrub,side,simple,slender,slightly,somewhat,straight,tan,tapering,trichome,tube,tuft,uniseriate,white,winged,x	-1.5,di,na
347	wfo-0001029989	success	161	91	57	73	88	18	55	2	/2,0.25-0.5,0.5-1,0.5-1.5,1-2,1-2.5,1.3-2.3,10-14,2.5-3,3-5,3-8,3.5-8,4-4.5,7-20,abaxial,anther,bark,base,broadly,calyx,capitate,cm,conical,corolla,deltoid,dendritic,densely,difoliate,elliptic,exserted,flattened,glabrous,globose,golden,gray,green,greenish-black,incrassate,inflorescence,lateral,leaf,lenticular,lobe,lobed,main,margin,minutely,mm,nearly,occasionally,ovary,pair,pedicel,petiole,pitted,pubescence,pubescent,shining,shrub,simple,small,stem,stigma,style,surface,tree,tree-like,trichome,tube,unifoliate,vein,way,white	.2,.5,1-1.5,1-4,1.5-2.5,5-10-flowered,5-6,abaxially,acute,adaxially,anthesi,apex,berry,branch,branched,brownish-re,central,closely,collection,congested,deflexed,dense,described,dia,dimaeter,discussion,drying,due,eaf,edicel,eed,erect,filament,fleshy,free,fruiting,geminat,heteromorphic,inflorescenc,internodal,lamina,like,lon,long,lower,middle,nflorescence,nodding,northern,older,opposite,overlappin,papillo,peru,peruvian,perú,petal,petaloid,planar,population,pore,poricidal,portion,probably,reddish,reddish-brown,rest,ruit,scar,scattered,see,shaped,short-style,somewhat,spaced,sparsely,tall,tear-drop,tip,ud,unit,wide,widest,woody,x,yellow,ympodial,young	2.5-6,adaxial,arrangement,brownish-red,bud,colour,diameter,exsertion,form,fruit,growth,height,length,plant,seed,shape,type,width	/2,0.25-0.5,0.5-1,0.5-1.5,1-2,1-2.5,1.3-2.3,10-14,2.5-3,3-5,3-8,3.5-8,4-4.5,7-20,base,broadly,calyx,capitate,cm,conical,deltoid,dendritic,densely,difoliate,elliptic,exserted,flattened,glabrous,globose,golden,gray,green,greenish-black,incrassate,lenticular,lobed,margin,minutely,mm,nearly,occasionally,pair,pitted,pubescent,shining,shrub,simple,small,tree,tree-like,trichome,tube,unifoliate,way,white	2.5-6,brownish-red
348	wfo-0001030000	success	146	116	91	98	48	18	89	2	0.5-1,0.5-14,0.5-2-2.5,0.5-3,1,1-10,1-2,1-2.5-3,1.5-2,10-20,10-30-50,15-25,2-2.5,2-5,25-30-50,3-4,3.5-5,4-5,abaxially,absent,acute,adaxially,also,apex,apiculate,articulated,base,calyx,cm,connective,connivent,conspicuous,deltate,densely,dia,diameter,dilated,distally,eglandular,ellipsoidal,equal,exceeding,flattened,flower,fruit,glabrous,globose,green,hair,immature,leaving,lobe,long,mature,mm,moderately,oblong,obtuse,occasionally,orange,ovoid,pedicel,pedicellar,peduncle,perfect,pilose,produced,puberulent,pubescent,purplish,rachi,radiu,remnant,scar,shorter,shrub,slightly,small,sparsely,spotted,stigma,strongly,style,subcoriaceous,swelling,thecae,tinge,tip,tree,truncate,umbrella-shaped,unbranched,white,wide,x,yellow,yellow-brown,yellowish	-4,-pilose,1.5-2.5-3.5,1.5-3-16,2-3,2-4,2.5-4-4.5-7,3-4-foliat,7-15,aggregate,apart,ape,axe,biglandula,cell,chartaceous,ciliat,coriaceous,creamy-whit,cucullate,directed,eed,laterally,lon,lower,margin,narrowly,nflorescence,nther,orolla,pore,pubescen,rarely,ruit,smal,spaced,stamen,stellate,stone,tal,tem,tomentose,triangular,tube,ud,unit,vary,ympodial	anther,biglandular,bud,characteristic,colour,corolla,creamy-white,form,growth,height,inflorescence,length,ovary,plant,seed,shape,stem,texture	0.5-1,0.5-14,0.5-2-2.5,0.5-3,1,1-10,1-2,1-2.5-3,1.5-2,10-20,10-30-50,15-25,2-2.5,2-5,25-30-50,3-4,3.5-5,4-5,abaxially,absent,acute,adaxially,also,apex,apiculate,articulated,base,cm,connivent,conspicuous,deltate,densely,dia,dilated,distally,eglandular,ellipsoidal,equal,exceeding,flattened,flower,fruit,glabrous,globose,green,hair,immature,leaving,long,mature,mm,moderately,oblong,obtuse,occasionally,orange,ovoid,pedicellar,perfect,pilose,produced,puberulent,pubescent,purplish,rachi,remnant,scar,shorter,shrub,slightly,small,sparsely,spotted,strongly,subcoriaceous,swelling,thecae,tinge,tip,tree,truncate,umbrella-shaped,unbranched,white,wide,x,yellow,yellow-brown,yellowish	biglandular,creamy-white
349	wfo-0001030000	success	167	125	89	95	72	30	88	1	-pilose,0.5-1,0.5-1-5,0.5-13,0.5-14,0.5-2-2.5,0.5-3,1,1-10,1-2,1-2.5-3,1.5-2,1.5-2.5-3.5,10-20,10-30-50,15-25,2-2.5,2-5,2.5-4-4.5-7,25-30-50,3-4,3.5-5,4-5,abaxially,acuminate,acute,adaxially,also,apex,apiculate,articulated,axe,basal,base,calyx,cm,conspicuous,cordate,deltate,densely,dia,diameter,eglandular,ellipsoidal,entire,flattened,flower,fruit,glabrescent,glabrous,globose,green,hair,immature,leaving,lobe,long,margin,mature,mm,moderately,oblique,obtuse,occasionally,often,orange,ovate,pedicel,pedicellar,peduncle,perfect,petiole,pilose,puberulent,pubescent,purplish,rachi,remnant,scar,shrub,simple,small,sparsely,spotted,style,subcoriaceous,tinge,tip,tree,unbranched,vein,white,x,yellow,yellow-brown	-4,1-1.5-2,1.5-3-16,2-3,2-4,2-4-25,3-4-foliat,3-5-25,7-15,absent,aggregate,apart,ape,biglandula,blade,cell,chartaceous,ciliat,connective,connivent,coriaceous,creamy-whit,cucullate,dilated,directed,distally,eaf,eed,elliptic,equal,exceeding,laterally,lon,lower,narrowly,nflorescence,nther,oblong,orolla,ovoid,pilo,pore,produced,pubescen,radiu,rarely,ruit,shorter,slightly,smal,spaced,stamen,stellate,stigma,stone,strongly,swelling,tal,tem,thecae,time,tomentose,triangular,truncate,tube,ud,umbrella-shaped,unit,vary,wide,yellowish,ympodial	abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,growth,height,inflorescence,leaf,length,midvein,na,ovary,plant,primary,pseudostipule,seed,shape,staman,stem,surface,tertiary,texture,unarmed,venation	-pilose,0.5-1,0.5-1-5,0.5-13,0.5-14,0.5-2-2.5,0.5-3,1,1-10,1-2,1-2.5-3,1.5-2,1.5-2.5-3.5,10-20,10-30-50,15-25,2-2.5,2-5,2.5-4-4.5-7,25-30-50,3-4,3.5-5,4-5,abaxially,acuminate,acute,adaxially,also,apex,apiculate,articulated,axe,basal,base,cm,conspicuous,cordate,deltate,densely,dia,eglandular,ellipsoidal,entire,flattened,flower,fruit,glabrescent,glabrous,globose,green,hair,immature,leaving,lobe,long,mature,mm,moderately,oblique,obtuse,occasionally,often,orange,ovate,pedicellar,perfect,pilose,puberulent,pubescent,purplish,rachi,remnant,scar,shrub,simple,small,sparsely,spotted,subcoriaceous,tinge,tip,tree,unbranched,vein,white,x,yellow,yellow-brown	na
