	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
101	wfo-0001026994	success	260	120	76	90	170	30	72	4	0.2-0.5,0.4-1.2,0.5,0.5-0.7,0.5-0.8,0.5-0.9,0.5-1.2,0.5-2,1.2-1.6,2.2-3.2,4,anther,articulation,base,bent,berry,bifurcate,bract,branched,bright,brown,calyx,cell,cm,corolla,crenate,dark,darker,deeply,densely,distal,eglandular,elliptic,filament,fruit,fruiting,globose,greenish,hair-like,half,herb,imparipinnate,inflorescence,interrupted,investing,irregularly,lateral,leaf,less,lobe,lobed,locule,long,loosely,lower,margin,medial,midvein,mm,narrowly,oblique,obovate,outgrowth,pedicel,perennial,petiole,pseudostipule,pubescent,purple,rachi,regularly,ripe,rotate-stellate,simple,size,spreading,stem,stripe,surface,testa,thick,tip,trichome,uniseriate,usually,velvety,wall,white,wide,yellow	-foliate,.2,.5,0.05-0.1,0.05-0.2,0.1,0.1-0.2,0.1-0.3,0.15-0.2,0.2-0.4,0.25,0.3-0.4,0.4-0.5-0.7,0.5-0.6,0.5-0.6-0.7,0.5-1.3,0.7-2.5,0.9-1.2,0.9-1.3,1,1-1.2,1-1.4,1-1.5,1-1.6,1-2,1.2-3.5,1.4-2.1,10-20,12-20-50,2,2-2.5-6.5-10,2-2.6,2-4,2-5-locular,3,3-branched,4-15,4-celled,5,5-7,5-7-13-20,6-20-30,8,8-12,abaxially,absent,abundant,acroscopically,acuminate,acute,additional,adpressed,along,also,amongst,andscattered,anthesi,apex,apical,apically,appearance,appendage,articulate,basal,basally,basiscopically,becoming,beneath,bifurcation,bracteate,broader,broadly,capitate,celled,column,conical,crenat,crowded,decreasing,decumbent,decurrent,developed,diameter,eaf,ebracteate,edicel,eed,erect,especially,essentially,exserted,fewer,flower,giving,glabrous,glandular,grayish,gree,green,habitat,hal,halfway,head,interjected,internode,lamina,lanceolate,large,larger,largest,leaflet,leave,like,lon,markedly,minutely,moderately,much,narrower,narrowing,nearly,nflorescence,node,occasionally,often,ovary,pair,paler,papillate,peduncle,petiolule,present,primary,puberulent,rarely,reflexed,robust,rocky,secondary,sessile,set,shaggy,short,silky,sinus,slightly,sometimes,sparsely,specimen,spreadin,staminal,sterile,stigma,straight,style,tall,tem,terminal,tertiary,toward,tube,ud,unicellular,unit,weak-walled,well,winged,woody,ympodial,young	abaxial,appressed,arrangement,branching,colour,decurred,form,growth,hair,hirsute,history,inflated,insertion,length,life,marking,modification,orientation,placement,pore,position,prickle,scattered,seed,shape,specified,spot,symmetry,texture,type	0.2-0.5,0.4-1.2,0.5,0.5-0.7,0.5-0.8,0.5-0.9,0.5-1.2,0.5-2,1.2-1.6,2.2-3.2,4,bent,berry,bifurcate,branched,bright,brown,cell,cm,crenate,dark,darker,deeply,densely,distal,eglandular,elliptic,globose,greenish,hair-like,half,herb,imparipinnate,interrupted,investing,irregularly,lateral,less,lobe,lobed,locule,long,loosely,margin,medial,midvein,mm,narrowly,oblique,obovate,outgrowth,perennial,pubescent,purple,rachi,regularly,ripe,rotate-stellate,simple,spreading,stripe,testa,thick,tip,trichome,uniseriate,usually,velvety,wall,white,wide,yellow	decurred,hirsute,scattered,specified
102	wfo-0001026996	success	188	107	68	89	99	18	66	2	0-6,0.6-1,1-2,1-3,1-4,1.8-4.4,15-28,3-10,3-7,3.3-6,3.8-14.1,4-4.4,4-8,4.5-10.5,5-8,6-8,6.9-10.9,8.7-18.6,abaxially,acumen,adaxially,anther,blade,blue,brownish,cell,clavate,cm,condition,coriaceous,corolla,covering,dark,deep,diameter,drying,filament,flower,forked,fresh,fruit,glabrous,globose,green,greenish,hair-like,herb,homostylous,interjected,lanceolate,lateral,leaf,leaflet,lilac,lobe,medium,mm,moniliform,mottled,odd-pinnate,ovate,ovoid,pair,pedicel,peduncle,pentagonal,plant,pore,poricidal,purple,ripe,rotate,seed,size,stigma,straight,stripe,style,terminal,testal,thick,tip,tube,tuber,unwinged,wall,white,whitish,x	0.9-2.7,1-5,1.2-1.8,1.3-7.7,14-33,2-3,3-5,5-merou,abaxiall,acuminate,acute,ag,along,alyx,apart,apex,apparently,arranged,articulated,asymmetric,attenuate,axe,axillary,base,basiscopic,bead,berry,bud,capitat,connivent,considerably,decreasing,digestion,distal,dorsally,eaf,edge,eed,elliptic,enzyme,erec,exceeding,flat,folded,geminat,generally,glabrou,green-white,half,honeycomb-shaped,larger,lengthening,like,linear,living,long,lower,make,middl,mucilaginous,multiple,necklace,nflorescence,orbicular,orolla,perfect,petiole,petiolulate,plurifoliate,removed,rounded,ruit,sessile,seudostipule,side,slightly,slit,sometimes,spaced,specimen,stamen,stolon,subglabrou,subtending,symmetric,tall,tamen,tem,throughout,tissue,toward,tri-,typically,unit,usually,vary,wet,yellow,ympodial	arrangement,branching,calyx,capitate,colour,form,growth,height,inflorescence,length,ovary,pseudostipule,shape,staman,stem,subglabrous,symmetry,texture	0-6,0.6-1,1-2,1-3,1-4,1.8-4.4,15-28,3-10,3-7,3.3-6,3.8-14.1,4-4.4,4-8,4.5-10.5,5-8,6-8,6.9-10.9,8.7-18.6,abaxially,acumen,adaxially,blue,brownish,cell,clavate,cm,condition,coriaceous,covering,dark,deep,drying,forked,fresh,glabrous,globose,green,greenish,hair-like,herb,homostylous,lanceolate,lateral,lilac,medium,mm,moniliform,mottled,odd-pinnate,ovate,ovoid,pentagonal,poricidal,purple,ripe,rotate,straight,stripe,testal,thick,tip,unwinged,wall,white,whitish,x	capitate,subglabrous
103	wfo-0001027010	success	198	121	75	101	97	20	74	1	0-2,0-2.5,0.4-5.1,0.5-1.5,1-10,1-2,1-4,1.2-1.7,1.2-1.9,10-60,14-46,2-9.4,2.1-15.3,2.1-4.3,2.2-12.9,3-10,3-5,3-6,3-8,4-12,4-8,4.4-29,4.9-31,5-13,5-14,abaxially,adaxially,anther,blade,brownish,clavate,cm,condition,coriaceous,corolla,deep,diameter,distal,drying,elliptic,filament,flower,forked,fresh,fruit,glabrescent,glabrous,green,green-white,greenish,hair,half,herb,high,homostylous,interjected,lanceolate,lateral,leaf,leaflet,light,lobe,long,mm,moniliform,mucilaginous,occasionally,odd-pinnate,ovate,ovoid,pair,pedicel,peduncle,pentagonal,petiole,plant,pore,poricidal,purple,ripe,rotate,scabrous,seed,short,size,spot,stigma,straight,stripe,style,terminal,throughout,tip,tube,tuber,wet,white,whitish,wide,wing,x	0-3,1-7,1.4-6.9,2-6,3.5-13.6,5-merou,acumen,acuminate,acute,adaxiall,ag,along,alyx,apart,apex,apparently,arranged,articulated,asymmetric,attenuate,axe,axillary,base,basiscopic,bead,bud,capitat,cell,coloration,connivent,covering,decreasing,digestion,dorsally,eaf,edge,eed,enzyme,erec,exceeding,flat,folded,geminat,generally,glabrescen,glabrou,hair-like,hal,honeycomb-shaped,larger,lengthening,like,living,lower,make,multiple,narrow,necklace,nflorescence,orbicular,orolla,perfect,petiolulate,plurifoliate,present,removed,rounded,ruit,scabrou,sessile,seudostipule,side,slightly,slit,sometimes,spaced,specimen,stamen,stolon,subequal,subtending,tall,tamen,tem,testal,thick,tissue,toward,tri-,typically,unit,usually,vary,wall,winged,yellow,ympodial	abaxial,adaxial,arrangement,articulation,branching,calyx,capitate,colour,form,growth,height,inflorescence,length,ovary,pseudostipule,shape,spacing,staman,stem,texture	0-2,0-2.5,0.4-5.1,0.5-1.5,1-10,1-2,1-4,1.2-1.7,1.2-1.9,10-60,14-46,2-9.4,2.1-15.3,2.1-4.3,2.2-12.9,3-10,3-5,3-6,3-8,4-12,4-8,4.4-29,4.9-31,5-13,5-14,abaxially,adaxially,brownish,clavate,cm,condition,coriaceous,deep,distal,drying,elliptic,forked,fresh,glabrescent,glabrous,green,green-white,greenish,hair,half,herb,high,homostylous,lanceolate,light,long,mm,moniliform,mucilaginous,occasionally,odd-pinnate,ovate,ovoid,pentagonal,poricidal,purple,ripe,rotate,scabrous,short,straight,stripe,throughout,tip,wet,white,whitish,wide,x	capitate
104	wfo-0001027019	success	142	129	94	107	35	22	90	4	.5,/4,0-0.5,0.5-1,1-1.5,1.5-2,1.5-3,1/2,10,10-40-flowered,12-30,2-3,2-5,2-8,4-5,4-8.5,7-14,abaxially,acute,adaxially,along,anther,anthesi,apex,apparent,attenuate,bark,base,branched,bright,calyx,capitate,cm,constriction,corolla,cyathiform,densely,dia,difoliate,distal,ellipsoid,elliptic,even,exserted,filament,flattened,fleshy,fruiting,glabrous,globose,golden,green,inflorescence,largely,later,leaf,like,live,lobed,long,major,midrib,minor,minutely,mm,obovate,older,onto,opposite,ovary,overlapping,ovoid-reniform,papillose,pedicel,petiole,pitted,plant,pore,poricidal,pubescent,scar,shaped,shrub,small,somewhat,spaced,sparsely,stem,stigma,straight,strongly,style,surface,tapering,tear-drop,tip,tree,trichome,tube,unit,waxy,way,white,wing,winged,x,young	1-2,abaxial,abruptly,ba,berry,deflexed,deltoid,eaf,edicel,eed,erect,free,geminat,glabrate,inflorescenc,lobe,lon,lower,narrowed,nflorescence,pale,papillo,planar,portion,reddish-brow,rest,ruit,tall,tan,third,tub,ud,widest,woody,ympodial	branching,bud,colour,exsertion,flower,form,fruit,geminate,growth,height,length,number,position,reddish-brown,seed,shape,size,spacing,structure,sympodial,texture,winging	.5,/4,0-0.5,0.5-1,1-1.5,1.5-2,1.5-3,1/2,10,10-40-flowered,12-30,2-3,2-5,2-8,4-5,4-8.5,7-14,acute,along,apparent,attenuate,base,branched,bright,calyx,capitate,cm,constriction,cyathiform,densely,dia,difoliate,distal,ellipsoid,elliptic,even,exserted,filament,flattened,fleshy,glabrous,globose,golden,green,inflorescence,largely,later,leaf,like,live,lobed,long,midrib,minutely,mm,obovate,onto,opposite,ovary,overlapping,ovoid-reniform,papillose,petiole,pitted,plant,pore,poricidal,pubescent,shaped,shrub,small,somewhat,spaced,sparsely,stem,straight,strongly,tapering,tear-drop,tip,tree,trichome,tube,waxy,way,white,wing,winged,x,young	.5-2,di,geminate,reddish-brown
105	wfo-0001027030	success	228	92	50	63	165	29	48	2	0-4,0.6-0.8,1-3,1.2-1.6,2-foliate,2.2-3.2,articulation,base,basiscopically,berry,bract,branched,calyx,cell,cm,crenate,decurrent,deeply,densely,distal,entire,extremely,fruit,fruiting,globose,green,half,herb,imparipinnate,inflorescence,interjected,interrupted,investing,leaflet,long,loosely,margin,mm,oblique,obovate,papillate,pedicel,perennial,petiole,present,pseudostipule,pubescent,simple,size,slender,soft,sometimes,somewhat,sparsely,spreading,thick,trichome,truncate,uniseriate,unit,velvety,weak,wide	-15,.2,.5,0.05-0.1,0.1-0.7,0.1-0.9,0.15-0.2,0.2,0.2-0.3,0.2-1,0.3-0.4-1.5,0.3-0.5,0.3-0.7,0.4-0.5,0.4-0.8,0.5,0.5-0.6-1.8,0.5-0.7,0.5-0.8,0.5-1,0.5-1-3.4,0.6-0.7,0.7-1,0.8-0.9,0.8-1,0.9-1.1,1,1-1.2,1-1.3,1-2-4-11,1.5-2-4.8,1.6-2,2-3,2-3-9,2-6,2-7,2-locular,3-4-celled,3-8,4-celled,5-12,8-celled,abaxial,abaxially,absent,abundant,acuminate,acute,adaxially,adpressed,angled,anther,anthesi,apex,apical,appearance,appendage,articulated,axi,basal,beneath,beyond,bright,brown,capitate,column,conical,corolla,crenat,crenation,dark,darker,deeper,denser,diamete,diameter,due,eaf,edicel,eed,eglandular,elliptic,evenly,exserted,filament,flower,giving,gland,glandular,grayish,gree,growt,hair-like,hal,halfway,internode,interspersed,irregularly,lamina,lanceolate,larger,lateral,less,like,lobe,lon,longer,lower,minutely,multicellular,narrowly,near,nflorescence,node,occasionally,often,outgrowth,ovary,pair,pale,paler,peduncle,petiolule,primary,pubescence,reflexed,robust,rotate-stellate,ruit,secondary,sessile,silky,similar,slightly,small,smaller,spread,spreadin,staminal,stem,sterile,stigma,straight,stripe,style,surface,tall,tem,terminal,tertiary,testa,tiny,trailing,tube,ud,unicellular,usually,vein,wall,white,winged,woody,yellow,ympodial,young	appressed,branching,colour,form,growth,hair,heteromorphism,history,inflated,insertion,leaf,life,mature,na,odour,orientation,paired,placement,position,prickle,seed,shape,staman,stone,structure,symmetry,sympodial,texture,type	0-4,0.6-0.8,1-3,1.2-1.6,2-foliate,2.2-3.2,base,basiscopically,berry,branched,cm,crenate,decurrent,deeply,densely,distal,entire,extremely,globose,green,half,herb,imparipinnate,interrupted,investing,long,loosely,mm,oblique,obovate,papillate,perennial,present,pubescent,simple,slender,soft,sometimes,somewhat,sparsely,spreading,thick,trichome,truncate,uniseriate,velvety,weak,wide	appressed,na
106	wfo-0001027035	success	199	113	71	95	104	18	70	1	0-36,0.1-0.9,0.3-2.3,0.4-12.8,0.5-7,0.8-4.2,0.9-3.1,1-2,1-3,1-3.4,1-8,1.7-8,1.8-5.2,10-80,2-38,2-7,2.8-10.3,3-10,4-18,4-18.5,4.9-23.5,anther,blade,blue,brownish,cell,clavate,cm,completely,condition,corolla,covering,deep,diameter,drying,elliptic,filament,flower,forked,fresh,fruit,glabrescent,glabrous,globose,green,greenish,hair,hair-like,herb,homostylous,interjected,lanceolate,lateral,leaf,leaflet,light,lilac,lobe,long,medium,mm,moniliform,odd-pinnate,ovate,ovoid,pair,pedicel,peduncle,pentagonal,petiole,plant,pore,poricidal,purple,rotate,seed,shape,short,size,stigma,straight,style,terminal,testal,thick,throughout,tip,tube,tuber,usually,wall,white,whitish,wide,x	0-7,0.5-3.4,0.5-5,0.8-3,1.5-5.9,3-5,5-merou,abaxially,acumen,acuminate,acute,adaxiall,adaxially,ag,along,alyx,apart,apex,apparently,arranged,articulated,asymmetric,attenuate,axe,axillary,base,basiscopic,bead,bud,capitat,coloration,connivent,decreasing,digestion,distal,dorsally,eaf,edge,eed,enzyme,erec,exceeding,flat,folded,geminat,generally,glabrescen,glabrou,green-white,hal,half,high,honeycomb,larger,lengthening,like,living,lower,make,mucilaginous,multiple,necklace,nflorescence,orbicular,orolla,perfect,petiolulate,plurifoliate,present,removed,ripe,rounded,ruit,second,sessile,seudostipule,shaped,side,slightly,slit,smaller,sometimes,spaced,specimen,stamen,stolon,stripe,subequal,subglabrous,subtending,tall,tamen,tem,tissue,toward,tri-,typically,unit,unwinged,variable,vary,wet,yellow,ympodial	abaxial,arrangement,branching,calyx,capitate,colour,form,glabrescence,growth,height,inflorescence,length,number,ovary,pseudostipule,staman,stem,texture	0-36,0.1-0.9,0.3-2.3,0.4-12.8,0.5-7,0.8-4.2,0.9-3.1,1-2,1-3,1-3.4,1-8,1.7-8,1.8-5.2,10-80,2-38,2-7,2.8-10.3,3-10,4-18,4-18.5,4.9-23.5,blue,brownish,cell,clavate,cm,completely,condition,covering,deep,drying,elliptic,forked,fresh,glabrescent,glabrous,globose,green,greenish,hair,hair-like,herb,homostylous,lanceolate,lateral,light,lilac,long,medium,mm,moniliform,odd-pinnate,ovate,ovoid,pentagonal,poricidal,purple,rotate,short,straight,testal,thick,throughout,tip,usually,wall,white,whitish,wide,x	capitate
107	wfo-0001027050	success	244	127	92	110	134	17	89	3	-12,-9,/3,0.3-1.5,0.5-3,0.9-2.1,1-1.5,1-2,1.5-6,10-13.5,15-50+,2-5,2-8,2.5-3,4-20,5-7,5-9,5-merous,8-26,abaxial,abaxially,acuminate,acute,adaxial,anther,apex,articulated,base,branched,brown,calyx,capitate,chartaceous,cm,coarsely,conical,cordate,cuneate,deeply,densely,diameter,drying,entire,erect,ferruginous,flattened-reniform,flower,fruit,fruiting,glabrous,glandular-puberulent,green,growth,hair,inflorescence,inside,juicy,lanceolate,leaf,length,lobe,lobed,long,margin,minutely,mm,moderately,moist,mucilaginous,obtuse,often,pale,pedicel,peduncle,pericarp,petiole,plant,pore,poricidal,pubescent,ripe,rounded,several,shallowly,shiny,short-stalked,shrub,small,sparsely,spherical,stellate,stellate-pubescent,stem,stigma,style,time,tip,toothed,tree,trichome,truncate,unarmed,unbranched,way,white,whitish,wide,woody,yellow,yellowish-green	.2,.5,0-0.2,0-3,0.1-0.3,0.1-3,0.2-0.5,0.2-1,0.8,1,1.5-2,12-15,2-2.5,2-3,2-4,3-5,4-8,5,5-10,5-6,50,6-8,7-30+,absen,absent,abundant,adaxiall,adult,alyx,andromonoeciou,apar,arme,axe,bark,basal,berry,blade,branch,broad,broad-based,broadly,brow,closely,connivent,curved,difoliate,directed,distal,distall,distally,eaf,eed,eglandular,elliptic,equal,erec,except,filament,flattened,free,geminat,half,heterostylous,infructescence,interpetalar,juvenile,larger,lateral,leaf-opposed,least,less,like,long-styled,longer,lower,markedly,mature,mid-way,midpoint,midrib,midvein,minute,multiseriate,narrowly,near,nflorescence,numerous,oblique,occasionally,older,orolla,oung,ovate,ovate-lanceolate,papillat,per,porrect,portion,present,prickle,pricklier,prickly,ray,rest,ruit,scar,scattered,secondary,sessile,short-styled,shorter,side,slightly,somewhat,spaced,stalk,stalked,straight,surface,tall,tamen,terete,thicker,tissue,touching,triangular,tube,unit,usually,vary,weakly,ympodial,young,younger	adaxially,armed,arming,articulation,branching,colour,corolla,form,height,number,ovary,papillate,seed,shape,size,staman,texture	-12,-9,/3,0.3-1.5,0.5-3,0.9-2.1,1-1.5,1-2,1.5-6,10-13.5,15-50+,2-5,2-8,2.5-3,4-20,5-7,5-9,5-merous,8-26,abaxially,acuminate,acute,articulated,base,branched,brown,capitate,chartaceous,cm,coarsely,conical,cordate,cuneate,deeply,densely,diameter,drying,entire,erect,ferruginous,flattened-reniform,glabrous,glandular-puberulent,green,hair,inside,juicy,lanceolate,lobe,lobed,long,minutely,mm,moderately,moist,mucilaginous,obtuse,often,pale,pericarp,poricidal,pubescent,ripe,rounded,several,shallowly,shiny,short-stalked,shrub,small,sparsely,spherical,stellate,stellate-pubescent,time,tip,toothed,tree,trichome,truncate,unarmed,unbranched,way,white,whitish,wide,woody,yellow,yellowish-green	adaxially,armed,papillate
108	wfo-0001027050	success	234	92	57	76	158	16	56	1	0.5-3,1-2,1-5,1.5-6,10-13.5,2-10,2-8,3-15,5-9,acuminate,acute,anther,apex,base,branched,broadly,brown,chartaceous,cm,coarsely,cordate,cuneate,densely,directed,distally,elliptic,entire,extra-axillary,ferruginous,flattened,forked,fruit,functional,glabrous,glandular-puberulent,globose,green,growth,hair,inflorescence,lanceolate,leaf,leaf-opposed,length,lobed,margin,minute,mm,moderately,obtuse,ovate,pale,pedicel,peduncle,petiole,plant,pore,rachi,rounded,shallowly,shrub,simple,small,sparsely,stellate,stellate-pubescent,stem,stigma,style,toothed,tree,truncate,unbranched,white,yellow,yellowish-green	.2,0-0.2,0-0.5,0-1,0-3,0.1-3,0.2-0.6,0.2-1,0.3-0.6,0.4-1,0.5-0.8,0.5-1,0.8,1-1.5,1.5-2,10-30,11-21,12-15,14-20,15-50+,16-40,2-2.5,2-3,2-3-locular,2-4,2-5,2-6,2-foliate,2.5-3,23-40+,3-5,4-19,4-40,4-8,5,5-10,5-6,5-7,5-merous,6-8,7-30+,8-26,8-40+,abaxially,absen,absent,abundant,accrescent,across,adaxiall,adaxially,adult,andromonoecious,anvil-shape,apart,armed,articulated,axe,ba,blade,branche,broad-based,calyx,capitat,connivent,contiguous,cross-section,curved,cylindrical,deeply,diameter,distall,distributed,drying,eaf,eed,eglandular,erect,except,exocarp,filament,flower,fruiting,geminat,half,held,interpetalar,juicy,juvenile,lateral,less,like,lobe,long,longer,lower,markedly,mature,mesocarp,midpoint,midvein,minutely,moist,mucilaginous,multiseriate,narrowly,nearly,nflorescence,oblique,often,orolla,ovate-lanceolate,pair,per,pinnatifid,pitted,placenta,porrect,present,prickle,ray,ruit,scattered,sessile,shorter,side,slightly,somewhat,spaced,stalk,stalked,stellae,straight,surface,tal,tamen,tem,thick,thicker,throughout,time,tip,tissue,triangular,tube,unarme,unarmed,unit,upper,upright,usually,vary,weakly,whitish,wide,x,ympodial,younger	abaxial,adaxial,branching,capitate,colour,connective,corolla,form,height,ovary,position,seed,shape,staman,texture,type	0.5-3,1-2,1-5,1.5-6,10-13.5,2-10,2-8,3-15,5-9,acuminate,acute,branched,broadly,brown,chartaceous,cm,coarsely,cordate,cuneate,densely,directed,distally,elliptic,entire,extra-axillary,ferruginous,flattened,forked,glabrous,glandular-puberulent,globose,green,lanceolate,leaf-opposed,lobed,minute,mm,moderately,obtuse,ovate,pale,rounded,shallowly,shrub,simple,small,sparsely,stellate,stellate-pubescent,toothed,tree,truncate,unbranched,white,yellow,yellowish-green	capitate
109	wfo-0001027091	success	142	67	38	43	99	24	36	2	1-1.6,1.1-1.6,2.3-2.9,5-11,8.5-11.5,9-13,anther,arcuate,armed,berry,blue,bristly,broadly,calyx,campanulate,capitate-glandular,cm,glabrous,hair,herb,internodal,lenticular,linear-lanceolate,low,mm,oriented,ovate,pedicel,petiole,pinnatisect,prickly,radially,reticulately,ridge,spherical,stellate-pentagonal,stem,surface,tapering,tube,undulate,violet,wrinkled	.3,0.7,0.8,1.8-2.6,1/2-2/3,2.5-3.5,3-8,3-9,30-60,4-10,6-10,6-10-flowere,accrescent,across,acute-tipped,along,alyx,annual,anthesi,base,beneath,blade,branched,brown,cauline,dark,deltoid,densely,developing,dia,difoliate,divided,dm,dry,eaf,eed,enveloped,extended,few-rayed,fully,geminat,gland,glandular,green,high,invested,lobe,lon,long,longer,main,maturity,mostly,narrowly,near,nflorescence,obtuse,occasionally,orolla,per,pinnatifid,rounded,ruit,scattered,sessile,short,short-stipitate,simple,slende,sometimes,somewhat,sparsely,splitting,spreadingly,ste,stellae,strait,suffused,tamen,taprooted,terete,terminally,tightly,tigma,tub,twice,tyle,unexpande,uniseriate,unit,usually,variously,vary,vein,vestiture,wholly,yello,ympodial,younger	colour,corolla,diameter,form,fruit,growth,heteromorphism,inflorescence,leaf,length,margin,ovary,placement,position,present,prickle,seed,shape,staman,stigma,style,texture,type,unexpanded	1-1.6,1.1-1.6,2.3-2.9,5-11,8.5-11.5,9-13,arcuate,armed,berry,blue,bristly,broadly,campanulate,capitate-glandular,cm,glabrous,herb,internodal,lenticular,linear-lanceolate,low,mm,oriented,ovate,pinnatisect,prickly,radially,reticulately,ridge,spherical,stellate-pentagonal,stem,tapering,undulate,violet,wrinkled	present,unexpanded
110	wfo-0001027102	success	167	116	81	97	70	19	79	2	.5,0.2-2,0.5-1,0.5-2,0.5-3,1-1.5,1-2.5,1-4,1.5-2,10-20,15,15-35,2-3,3,3-12,3-4,4-5,4-7,<,accrescent,acuman,acuminate,acute,adaxial,adaxially,almost,anther,apex,articulated,base,broad,broadly,calyx,chartaceous,ciliate,cm,connivent,cuneate,curved,cylindrical,deltate,densely,diameter,directed,distally,elliptic,entire,few-,filament,flattened,flower,forked,fruit,fruiting,glabrous,globose,hair,lanceolate,leaf,leaf-opposed,long-tapered,margin,mm,moderately,narrowly,oblong,obtuse,orange,pedicel,peduncle,per,petiole,pore,pubescent,rachi,rarely,ripe,rugulose,shrub,simple,size,slender,small,somewhat,stellate,stem,stigma,straight,style,surface,tip,tomentose,truncate,unbranched,white,x,yellow-brown	.5-6,0.5,1-2,1-3,1-6,2-2.5,3-5,5-12,abaxially,absen,absent,adaxiall,ag,aggregate,alyx,apart,appearance,axe,ba,blade,cell,channe,congested,corky,differing,difoliate,dimorphic,eaf,eed,free,geminat,giving,ilament,lobe,long,longitudinal,m.,major,minor,multiseriate,nflorescence,often,one,opening,orolla,ovate,perfect,portion,roughened,ruit,short,slit,spaced,sparsely,stone,subcoriaceous,tal,tem,time,triangular,truncat,tube,unarme,unit,usually,vary,wide,yellow,ympodial,young	articulation,branching,channel,colour,corolla,form,growth,height,inflorescence,length,number,ovary,plant,position,prickle,seed,shape,type,unarmed	.5,0.2-2,0.5-1,0.5-2,0.5-3,1-1.5,1-2.5,1-4,1.5-2,10-20,15,15-35,2-3,3,3-12,3-4,4-5,4-7,<,accrescent,acuman,acuminate,acute,adaxial,adaxially,almost,apex,articulated,base,broad,broadly,chartaceous,ciliate,cm,connivent,cuneate,curved,cylindrical,deltate,densely,directed,distally,elliptic,entire,few-,flattened,flower,forked,fruit,glabrous,globose,hair,lanceolate,leaf-opposed,long-tapered,mm,moderately,narrowly,oblong,obtuse,orange,pubescent,rarely,ripe,rugulose,shrub,simple,slender,small,somewhat,stellate,straight,tip,tomentose,truncate,unbranched,white,x,yellow-brown	channel,unarmed
